Type;Instruction;Param Variant;Opcodes;Internal;Mnemonic;Param1;Param2;Param3;;Addressing mode 1;Addressing mode 2;Addressing mode 3;;;Bytes;Exec Variant;M Cycles;T States;Condition;M1;M2;M3;M4;M5;M6;Stack;M1 comment;;Instruction Group;Undocumented;User manual page;Operation;Description;Condition Bits Affected;Example
instr;133;0;7;0;SLA;A,B,C,D,E,H,L;;;;Register;;;;;2;0;2;8 (4, 4);;OCF(4);OCF(4);;;;;;;;Rotate and Shift;0;211;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
An arithmetic shift left 1-bit position is performed on the contents of
operand m. The content of bit 7 is copied to the Carry flag. Bit 0 is the
least-significant bit.";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLA L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 0"
instr;134;0;1;0;SLA;(HL);;;;Register Indirect;;;;;2;0;4;15 (4, 4, 4, 3);;OCF(4);OCF(4);MR(4);MW(3);;;;;;Rotate and Shift;0;211;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
An arithmetic shift left 1-bit position is performed on the contents of
operand m. The content of bit 7 is copied to the Carry flag. Bit 0 is the
least-significant bit.";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLA L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 0"
instr;135;0;2;0;SLA;(IX+d),(IY+d);;;;Indexed;;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;0;211;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
An arithmetic shift left 1-bit position is performed on the contents of
operand m. The content of bit 7 is copied to the Carry flag. Bit 0 is the
least-significant bit.";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLA L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 0"
instr;136;0;14;0;SLA;(IX+d),(IY+d);A,B,C,D,E,H,L;;;Indexed;Register;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;1;;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
An arithmetic shift left 1-bit position is performed on the contents of
operand m. The content of bit 7 is copied to the Carry flag. Bit 0 is the
least-significant bit.
The undocumented DDCB instructions store the result (if any) of the operation in one of the
seven all-purpose registers.";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLA L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 0"
instr;137;0;7;0;SLL;A,B,C,D,E,H,L;;;;Register;;;;;2;0;2;8 (4, 4);;OCF(4);OCF(4);;;;;;;;Rotate and Shift;1;;;"There are a few
instructions missing from the o±cial list, which are usually denoted with SLL (Shift Logical Left).
It works like SLA, for one exception: it sets bit 0 (SLA resets it).";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLL L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 1"
instr;138;0;1;0;SLL;(HL);;;;Register Indirect;;;;;2;0;4;15 (4, 4, 4, 3);;OCF(4);OCF(4);MR(4);MW(3);;;;;;Rotate and Shift;1;;;"There are a few
instructions missing from the o±cial list, which are usually denoted with SLL (Shift Logical Left).
It works like SLA, for one exception: it sets bit 0 (SLA resets it).";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLL L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 1"
instr;139;0;2;0;SLL;(IX+d),(IY+d);;;;Indexed;;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;1;;;"There are a few
instructions missing from the o±cial list, which are usually denoted with SLL (Shift Logical Left).
It works like SLA, for one exception: it sets bit 0 (SLA resets it).";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLL L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 1"
instr;140;0;14;0;SLL;(IX+d),(IY+d);A,B,C,D,E,H,L;;;Indexed;Register;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;1;;;"There are a few
instructions missing from the o±cial list, which are usually denoted with SLL (Shift Logical Left).
It works like SLA, for one exception: it sets bit 0 (SLA resets it).
The undocumented DDCB instructions store the result (if any) of the operation in one of the
seven all-purpose registers.";"Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 7";"If the contents of register L are
1 0 1 1 0 0 0 1
at execution of SLL L the contents of register L and the Carry flag are
1 - 0 1 1 0 0 0 1 1"
instr;141;0;7;0;SRA;A,B,C,D,E,H,L;;;;Register;;;;;2;0;2;8 (4, 4);;OCF(4);OCF(4);;;;;;;;Rotate and Shift;0;214;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous PLC instructions.
An arithmetic shift right 1-bit position is performed on the contents of
operand m. The content of bit 0 is copied to the Carry flag and the previous
content of bit 7 is unchanged. Bit 0 is the least-significant bit.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of the Index Register IX are 1000H, and the contents of
memory location 1003H are
1 0 1 1 1 0 0 0
at execution of SRA (IX+3H) the contents of memory location 1003H
and the Carry flag are
1 1 0 1 1 1 0 0 - 0"
instr;142;0;1;0;SRA;(HL);;;;Register Indirect;;;;;2;0;4;15 (4, 4, 4, 3);;OCF(4);OCF(4);MR(4);MW(3);;;;;;Rotate and Shift;0;214;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous PLC instructions.
An arithmetic shift right 1-bit position is performed on the contents of
operand m. The content of bit 0 is copied to the Carry flag and the previous
content of bit 7 is unchanged. Bit 0 is the least-significant bit.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of the Index Register IX are 1000H, and the contents of
memory location 1003H are
1 0 1 1 1 0 0 0
at execution of SRA (IX+3H) the contents of memory location 1003H
and the Carry flag are
1 1 0 1 1 1 0 0 - 0"
instr;143;0;2;0;SRA;(IX+d),(IY+d);;;;Indexed;;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;0;214;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous PLC instructions.
An arithmetic shift right 1-bit position is performed on the contents of
operand m. The content of bit 0 is copied to the Carry flag and the previous
content of bit 7 is unchanged. Bit 0 is the least-significant bit.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of the Index Register IX are 1000H, and the contents of
memory location 1003H are
1 0 1 1 1 0 0 0
at execution of SRA (IX+3H) the contents of memory location 1003H
and the Carry flag are
1 1 0 1 1 1 0 0 - 0"
instr;144;0;14;0;SRA;(IX+d),(IY+d);A,B,C,D,E,H,L;;;Indexed;Register;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;1;;;"The m operand is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous PLC instructions.
An arithmetic shift right 1-bit position is performed on the contents of
operand m. The content of bit 0 is copied to the Carry flag and the previous
content of bit 7 is unchanged. Bit 0 is the least-significant bit.
The undocumented DDCB instructions store the result (if any) of the operation in one of the
seven all-purpose registers.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of the Index Register IX are 1000H, and the contents of
memory location 1003H are
1 0 1 1 1 0 0 0
at execution of SRA (IX+3H) the contents of memory location 1003H
and the Carry flag are
1 1 0 1 1 1 0 0 - 0"
instr;145;0;7;0;SRL;A,B,C,D,E,H,L;;;;Register;;;;;2;0;2;8 (4, 4);;OCF(4);OCF(4);;;;;;;;Rotate and Shift;0;217;;"The operand m is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
The contents of operand m are shifted right 1-bit position. The content of
bit 0 is copied to the Carry flag, and bit 7 is reset. Bit 0 is the leastsignificant
bit.";"S is reset
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of register B are
1 0 0 0 1 1 1 1
at execution of SRL B the contents of register B and the Carry flag are
0 1 0 0 0 1 1 1 - 1"
instr;146;0;1;0;SRL;(HL);;;;Register Indirect;;;;;2;0;4;15 (4, 4, 4, 3);;OCF(4);OCF(4);MR(4);MW(3);;;;;;Rotate and Shift;0;217;;"The operand m is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
The contents of operand m are shifted right 1-bit position. The content of
bit 0 is copied to the Carry flag, and bit 7 is reset. Bit 0 is the leastsignificant
bit.";"S is reset
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of register B are
1 0 0 0 1 1 1 1
at execution of SRL B the contents of register B and the Carry flag are
0 1 0 0 0 1 1 1 - 1"
instr;147;0;2;0;SRL;(IX+d),(IY+d);;;;Indexed;;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;0;217;;"The operand m is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
The contents of operand m are shifted right 1-bit position. The content of
bit 0 is copied to the Carry flag, and bit 7 is reset. Bit 0 is the leastsignificant
bit.";"S is reset
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of register B are
1 0 0 0 1 1 1 1
at execution of SRL B the contents of register B and the Carry flag are
0 1 0 0 0 1 1 1 - 1"
instr;148;0;14;0;SRL;(IX+d),(IY+d);A,B,C,D,E,H,L;;;Indexed;Register;;;;4;0;6;23 (4, 4, 3, 5, 4, 3);;OCF(4);OCF(4);OD(3);OC4(5);MR(4);MW(3);;;;Rotate and Shift;1;;;"The operand m is any of r, (HL), (IX+d), or (lY+d), as defined for the
analogous RLC instructions.
The contents of operand m are shifted right 1-bit position. The content of
bit 0 is copied to the Carry flag, and bit 7 is reset. Bit 0 is the leastsignificant
bit.
The undocumented DDCB instructions store the result (if any) of the operation in one of the
seven all-purpose registers.";"S is reset
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity is even, reset otherwise
N is reset
C is data from bit 0 of source register";"If the contents of register B are
1 0 0 0 1 1 1 1
at execution of SRL B the contents of register B and the Carry flag are
0 1 0 0 0 1 1 1 - 1"
instr;149;0;1;0;SUB;n;;;;Immediate;;;;;2;0;2;7 (4, 3);;OCF(4);OD(3);;;;;;;;8-Bit Arithmetic;0;148;A <- A - s;"The s operand is subtracted from the contents of the Accumulator, and the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is set if borrow from bit 4, reset otherwise
P/V is set if overflow, reset otherwise
N is set
C is set if borrow, reset otherwise";"If the Accumulator contents are 29H, and register D contains 11H, at
execution of SUB D the Accumulator contains 18H."
instr;150;0;7;0;SUB;A,B,C,D,E,H,L;;;;Register;;;;;1;0;1;4;;OCF(4);;;;;;;;;8-Bit Arithmetic;0;148;A <- A - s;"The s operand is subtracted from the contents of the Accumulator, and the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is set if borrow from bit 4, reset otherwise
P/V is set if overflow, reset otherwise
N is set
C is set if borrow, reset otherwise";"If the Accumulator contents are 29H, and register D contains 11H, at
execution of SUB D the Accumulator contains 18H."
instr;150;1;4;0;SUB;IXh,IXl,IYh,IYl;;;;Register;;;;;2;0;2;8 (4, 4);;OCF(4);OCF(4);;;;;;;;8-Bit Arithmetic;1;;A <- A - s;"The s operand is subtracted from the contents of the Accumulator, and the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is set if borrow from bit 4, reset otherwise
P/V is set if overflow, reset otherwise
N is set
C is set if borrow, reset otherwise";"If the Accumulator contents are 29H, and register D contains 11H, at
execution of SUB D the Accumulator contains 18H."
instr;151;0;1;0;SUB;(HL);;;;Register Indirect;;;;;1;0;2;7 (4, 3);;OCF(4);MR(3);;;;;;;;8-Bit Arithmetic;0;148;A <- A - s;"The s operand is subtracted from the contents of the Accumulator, and the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is set if borrow from bit 4, reset otherwise
P/V is set if overflow, reset otherwise
N is set
C is set if borrow, reset otherwise";"If the Accumulator contents are 29H, and register D contains 11H, at
execution of SUB D the Accumulator contains 18H."
instr;152;0;2;0;SUB;(IX+d),(IY+d);;;;Indexed;;;;;3;0;5;19 (4, 4, 3, 5, 3);;OCF(4);OCF(4);OD(3);CPU(5);MR(3);;;;;8-Bit Arithmetic;0;148;A <- A - s;"The s operand is subtracted from the contents of the Accumulator, and the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is set if borrow from bit 4, reset otherwise
P/V is set if overflow, reset otherwise
N is set
C is set if borrow, reset otherwise";"If the Accumulator contents are 29H, and register D contains 11H, at
execution of SUB D the Accumulator contains 18H."
instr;153;0;1;0;XOR;n;;;;Immediate;;;;;2;0;2;7 (4, 3);;OCF(4);OD(3);;;;;;;;8-Bit Arithmetic;0;156;A <- A ^ s;"The logical exclusive-OR operation is performed between the byte
specified by the s operand and the byte contained in the Accumulator, the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity even, reset otherwise
N is reset
C is reset";
instr;154;0;7;0;XOR;A,B,C,D,E,H,L;;;;Register;;;;;1;0;1;4;;OCF(4);;;;;;;;;8-Bit Arithmetic;0;156;A <- A ^ s;"The logical exclusive-OR operation is performed between the byte
specified by the s operand and the byte contained in the Accumulator, the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity even, reset otherwise
N is reset
C is reset";
instr;154;1;4;0;XOR;IXh,IXl,IYh,IYl;;;;Register;;;;;2;0;2;8 (4, 4);;OCF(4);OCF(4);;;;;;;;8-Bit Arithmetic;1;;A <- A ^ s;"The logical exclusive-OR operation is performed between the byte
specified by the s operand and the byte contained in the Accumulator, the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity even, reset otherwise
N is reset
C is reset";
instr;155;0;1;0;XOR;(HL);;;;Register Indirect;;;;;1;0;2;7 (4, 3);;OCF(4);MR(3);;;;;;;;8-Bit Arithmetic;0;156;A <- A ^ s;"The logical exclusive-OR operation is performed between the byte
specified by the s operand and the byte contained in the Accumulator, the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity even, reset otherwise
N is reset
C is reset";
instr;156;0;2;0;XOR;(IX+d),(IY+d);;;;Indexed;;;;;3;0;5;19 (4, 4, 3, 5, 3);;OCF(4);OCF(4);OD(3);CPU(5);MR(3);;;;;8-Bit Arithmetic;0;156;A <- A ^ s;"The logical exclusive-OR operation is performed between the byte
specified by the s operand and the byte contained in the Accumulator, the
result is stored in the Accumulator.";"S is set if result is negative, reset otherwise
Z is set if result is zero, reset otherwise
H is reset
P/V is set if parity even, reset otherwise
N is reset
C is reset";
instr;157;0;0;1;NMI;;;;;;;;;;0;0;3;11 (5,3,3);;OCF(5);SWH(3);SWL(3);;;;M1 -1, M2 -1;Op Code Ignored;;;0;;;"It takes 11 clock cycles to get to #0066: 
M1 cycle: 5 T states to do an opcode read and decrement SP 
M2 cycle: 3 T states write high byte of PC to the stack and decrement SP 
M3 cycle: 3 T states write the low byte of PC and jump to #0066. ";;"If the Accumulator contains 96H (1001 0110), at execution of XOR 5DH
(5DH = 0101 1101) the Accumulator contains CBH (1100 1011)."
instr;158;0;0;1;INT 0;;;;;;;;;;0;0;5;19 (7,3,3,3,3);if call;INTA(7);ODL(3);ODH(3);SWH(3);SWL(3);;M3 -1, M4 -1;(CALL INSERTED);;;0;;;"In this mode, timing depends on the instruction put on the bus. The interrupt processing last 2 clock cycles more than this instruction usually needs.
Two typical examples follow:
- a RST n on the data bus, it takes 13 cycles to get to 'n': 
M1 cycle: 7 ticks
acknowledge interrupt and decrement SP 
M2 cycle: 3 ticks
write high byte and decrement SP 
M3 cycle: 3 ticks
write low byte and jump to 'n' 
- With a CALL nnnn on the data bus, it takes 19 cycles: 
M1 cycle: 7 ticks
acknowledge interrupt 
M2 cycle: 3 ticks
read low byte of 'nnnn' from data bus 
M3 cycle: 3 ticks
read high byte of 'nnnn' and decrement SP 
M4 cycle: 3 ticks
write high byte of PC to the stack and decrement SP 
M5 cycle: 3 ticks
write low byte of PC and jump to 'nnnn'. ";;
execvar;158;0;;1;;;;;;;;;;;0;0;3;13 (7,3,3);if rst;INTA(7);SWH(3);SWL(3);;;;M1 -1, M2 -1;(RST INSERTED);;;;;;;;
instr;159;0;0;1;INT 1;;;;;;;;;;0;0;3;13 (7,3,3);;INTA(7);SWH(3);SWL(3);;;;M1 -1, M2 -1;(RST 38H INTERNAL);;;0;;;"It takes 13 clock cycles to reach #0038: 
M1 cycle: 7 ticks
acknowledge interrupt and decrement SP 
M2 cycle: 3 ticks
write high byte of PC onto the stack and decrement SP 
M3 cycle: 3 ticks
write low byte onto the stack and to set PC to #0038. ";;
instr;160;0;0;1;INT 2;;;;;;;;;;0;0;5;19 (7,3,3,3,3);;INTA(7);SWH(3);SWL(3) ;MRL(3);MRH(3);;M1 -1, M2 -1;(VECTOR SUPPLIED);;;0;;;"It takes 19 clock cycles to get to the interrupt routine: 
M1 cycle: 7 ticks
acknowledge interrupt and decrement SP 
M2 cycle: 3 ticks
write high byte of PC onto stack and decrement SP 
M3 cycle: 3 ticks
write low byte onto the stack 
M4 cycle: 3 ticks
read low byte from the interrupt vector 
M5 cycle: 3 ticks
read high byte from bus and jump to interrupt routine ";;
instr;161;0;0;1;RESET;;;;;;;;;;0;0;1;3;;CPU(3);;;;;;;;;;0;;;"It takes 3 clock cycles: 
IFF1 and IFF2 as well as interrupt mode is set to 0 
PC is set to 0, I and R registers are reset also. 
SP is set to 0xffff as well as the A and the F register is set to 0xff. ";;
instr;162;0;0;1;?;;;;;;;;;;0;0;4;16 (4, 4, 3, 5);;OCF(4);OCF(4);OD(3);OC4(5);;;;;;;0;;;"This generic instruction is executed by the CPU during the opcode fetch phase.
It is then replaced by the instruction that was decoded from the fetched opcode during the last OCF machine cycle.";;
